5/7/2014,787.75,791.25,762.911987,766.112,632.108337,414020
5/8/2014,767.5,772,761.625,765.737,631.798889,201640
5/9/2014,765.737,780,763.838013,776.349976,640.555603,166372
5/12/2014,780,797.513,776.224976,794.474976,655.510193,407136
5/13/2014,795.013,821.25,795.013,816.375,673.57959,297476
5/14/2014,808.75,815.325012,804.5,811.724976,669.74292,135008
5/15/2014,811.312012,821.25,802.974976,817.599976,674.590393,175832
5/16/2014,818.75,834.349976,765.286987,794.463013,655.500366,489768
5/19/2014,800.25,800.25,751.25,755.687988,623.507629,904960
5/20/2014,763.275024,783.25,759.838013,779.763,643.371582,237744
5/21/2014,779.25,789.474976,774.325012,787.661987,649.888977,135940
5/22/2014,788.875,793.411987,770.763,776.799988,640.926758,204148
5/23/2014,780.5,791.799988,752.5,766.625,632.531555,297644
5/26/2014,771.25,777.200012,763.549988,773.463013,638.173584,189752
5/27/2014,775,789.5,775,783.474976,646.434204,185964
5/28/2014,782.5,797,780.862,793.049988,654.334412,128104
5/29/2014,760,760,728.75,731.075012,637.780884,1617620
5/30/2014,736.25,738.75,723.5,735.375,641.532227,3969168
6/2/2014,737.5,750,737.5,748.375,652.87323,390460
6/3/2014,750.562012,759.025024,743.911987,753.849976,657.649536,252420
6/4/2014,752.5,756.025024,739.525024,748.424988,652.91687,301104
6/5/2014,748.312012,765.799988,741.75,759.487,662.5672,352540
6/6/2014,752.25,753.150024,739.036987,749.950012,654.247253,601856
6/9/2014,752.525024,753.75,744.5,746.424988,651.172119,302928
6/10/2014,749.75,770.213013,749.75,766.799988,668.94696,301572
6/11/2014,774.75,813.75,774.75,794.687988,693.276062,983216
6/12/2014,819,824.5,780.161987,791.650024,690.625854,1093716
6/13/2014,796.5,801.25,783.036987,795.411987,693.907715,386652
6/16/2014,798,814.5,795.25,810.549988,707.113892,337036
6/17/2014,813.75,816.25,804.724976,811.812012,708.214966,185300
6/18/2014,814.75,818.5,803.900024,811.138,707.626892,308536
6/19/2014,812,830.625,811.5,828.099976,722.424377,347756
6/20/2014,830,833.75,825.562012,828.900024,723.122314,214776
6/23/2014,828,828,805.5,807.763,704.682617,187612
6/24/2014,808,808.599976,798.575012,802.575012,700.156677,351468
6/25/2014,810.525024,810.525024,801.724976,803.200012,700.701904,371620
6/26/2014,802.75,807.5,794.763,797.349976,695.59845,320620
6/27/2014,796.5,808.25,795,805.487,702.697021,203820
6/30/2014,803.875,814.75,803.200012,811.612,708.040344,164500
7/1/2014,811.5,813.737,802.5,805.437988,702.654236,162876
7/2/2014,805.025024,811.25,800.25,804.625,701.945068,118236
7/3/2014,803.700012,807.5,801.5,802.687988,700.255188,184084
7/4/2014,802,812.200012,801.25,809.786987,706.448303,134684
7/7/2014,813.888,839.75,813.888,835.937988,729.262085,392804
7/8/2014,836.25,851.025024,826.275024,833.450012,727.091614,353592
7/9/2014,835.25,845.5,822.612,826.075012,720.657776,192084
7/10/2014,827.5,844.25,813.75,823.224976,718.171387,378928
7/11/2014,852.5,857.338013,826.25,831.450012,725.346863,789736
7/14/2014,832.5,832.5,797.049988,806.75,703.798828,318640
7/15/2014,812.5,814.737,804.5,806.362,703.460388,205196
7/16/2014,807.5,811.5,801.900024,807.349976,704.322205,209140
7/17/2014,807.75,835.713013,807.75,810.825012,707.353882,173092
7/18/2014,810,818.25,810,813.299988,709.513,109944
7/21/2014,812.5,818.75,798.213013,801.612,699.316528,186264
7/22/2014,801.5,812.5,800.062012,808.775024,705.565491,169128
